id,model,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility
df738g630,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b194_AM00039,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85034268,http://id.loc.gov/authorities/subjects/sh85123208,,,,,,,PH037_b194_AM00039,open
kp78hj230,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_SH00509_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85114749,,,,,,,PH037_b215_SH00509_print (recto),open
bv73c9548,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_42300_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039611,,,,,,,,,PH037_b221_42300_print (verso),open
df737774w,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b166_81453,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh97005993,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh89005961,,,,,,PH037_b166_81453,open
kp78hg95t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_76637_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015738,http://id.loc.gov/authorities/subjects/sh85076502,http://id.loc.gov/authorities/subjects/sh85108703,,,,,,,PH037_b215_76637_print (verso),open
df735140g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b153_T00147,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85102684,,,,,,PH037_b153_T00147 Angelus Studio Photographs,open
kp78h3417,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_28312_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85104183,http://id.loc.gov/authorities/subjects/sh85104204,,,,,,,PH037_b214_28312_print (recto),open
ws85bb55c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_102r_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85138674,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85110901,http://id.loc.gov/authorities/subjects/sh85111063,,,,,,PH037_b239_102r (verso),open
df738t322,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b203_42579,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85004652,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85079362,,,,,PH037_b203_42579,open
ws859w28m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00424_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85078077,,,,,,PH037_b233_Z00424_print_copy1 (verso),open
df71zz187,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b079_MF00862,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85041793,,,,,PH037_b079_MF00862 Angelus Studio Photographs,open
k35696903,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_06803_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85019175,,,,,,,PH037_b220_06803_print (verso),open
df7378191,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b167_72830,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b167_72830,open
ws859t80f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_07611_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85145789,http://id.loc.gov/authorities/subjects/sh85012328,,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85075925,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh2008004848,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh85111945,Rockaway Beach. (recto),open
df738r125,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_67676_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85047105,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85101228,,,,,,PH037_b210_67676_nitrate,open
ws859m14m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00893_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh2006009037,,,,,,,Massachusetts Building [00893]  (recto),open
df738g26v,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b194_02363,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85012606,,,,,,PH037_b194_02363,open
df734s82c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b143_07225,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,PH037_b143_07225 Angelus Studio Photographs,open
df734z12q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b150_H00139,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh85105182,,,,,,,Dr. Benjamin Davenport and the Indians.,open
gb19fh44x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00147_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh85065069,http://id.loc.gov/authorities/subjects/sh85127595,,,,,,,PH037_b228_00147_print,open
df738r10m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_85418_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n90649934,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/subjects/sh85019906,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85096476,,,,,"SP&S RY promotional material. Looking north from fork of Elk Creek, Cannon Beach, OR.",open
df735033v,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b151_F00010_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026550,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85026547,http://id.loc.gov/authorities/subjects/sh85119299,,,,,PH037_b151_F00010_neg Angelus Studio Photographs,open
jm215c54k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_01301_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85015159,,,,,,PH037_b219_01301_print (recto),open
df738c03x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b182_Z01606,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85025567,http://id.loc.gov/authorities/subjects/sh85123586,,,,,,,,Oregon Christian Endeavor,open
j3860p287,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_45463_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85074260,,,,,,,,Edison Mazda lamp display. (verso),open
jm214q95q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_31524_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,PH037_b217_31524_print (verso),open
df735067p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b152_BR00039,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033620,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85048847,,,,,,PH037_b152_BR00039 Angelus Studio Photographs,open
n870zz96c,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_45184_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85082715,http://id.loc.gov/authorities/subjects/sh85057399,http://id.loc.gov/authorities/subjects/sh85036575,,,,,,,PH037_b227_45184_print (recto),open
df738d786,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_74702,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041913,http://id.loc.gov/authorities/subjects/sh85041889,http://id.loc.gov/authorities/subjects/sh2003004821,,,,,,,PH037_b190_74702,open
jm215977g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_24332_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85079362,,,,,,,,PH037_b219_24332_print (verso),open
n870zt78m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_MF00709_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85148072,http://id.loc.gov/authorities/subjects/sh2010119300,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,,PH037_b213_MF00709_print (recto),open
df737k162,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b174_50434_copy3,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010367,http://id.loc.gov/authorities/subjects/sh85100430,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,PH037_b174_50434_copy3,open
ws859n31g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_Z01552_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh2006009037,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85127595,,,,,,Machinery Building [Z01552] (recto),open
df738t518,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b204_40878,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85083510,,,PH037_b204_40878,open
df71fr40x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b014_B00001,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85041793,http://id.loc.gov/authorities/subjects/sh85114559,,,,,,,"Ladd School, Portland, from street corner. Telephone lines in foreground.",open
jm215533k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_27178_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85098119,,,,,,,"Dalles -California Highway, Lava Caves Park (verso)",open
df71gd088,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b031_B00677,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85134578,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,"Exterior of Bungalow Theater facing 12th St., Portland. Posters and plants outside building, fence in foreground.",open
gb19fk190,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_AG00083_print_copy6_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85047270,http://id.loc.gov/authorities/subjects/sh85146366,http://id.loc.gov/authorities/subjects/sh85039613,http://id.loc.gov/authorities/subjects/sh85059105,http://id.loc.gov/authorities/subjects/sh85102835,,,,,PH037_b229_AG00083_print_copy6 (verso),open
df735037z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b152_BR00128_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016881,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b152_BR00128_neg Angelus Studio Photographs,open
bv73c959n,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_42305_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039611,,,,,,,,,PH037_b221_42305_print (verso),open
df738f16d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b192_B00165,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85061727,http://id.loc.gov/authorities/subjects/sh85137261,http://id.loc.gov/authorities/subjects/sh85017717,,,,,,,PH037_b192_B00165,open
df7350590,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b152_BR00031,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114559,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b152_BR00031 Angelus Studio Photographs,open
df71gd355,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b032_B00710,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85118278,,,,,,,,"Failing School on Front St., Portland. Old wood building with tower. Yard and street in foreground.",open
df737m303,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_Z00701,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85001086,http://id.loc.gov/authorities/subjects/sh85105523,http://id.loc.gov/authorities/subjects/sh85000755,http://id.loc.gov/authorities/subjects/sh94004191,,,,,,Missing Girls,open
df738h58b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b198_74532,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,,USS Indianapolis.',open
df7353173,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b156_S00409,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85138674,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,,PH037_b156_S00409 Angelus Studio Photographs,open
kp78h3310,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_49060_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,,Jefferson Hotel. (recto),open
kp78hg63j,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_64825_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85136466,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85022672,,,,,,,Portland Commons Wood Yard. Cutting wood for distribution to needy families.  (recto),open
ws859m42s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00118_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n50083307,http://id.loc.gov/authorities/names/n84018492,http://id.loc.gov/authorities/subjects/sh85119004,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85087089,,,,,PH037_b225_00118  (recto),open
df737g12b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b170_65666_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128615,http://id.loc.gov/authorities/subjects/sh2002010225,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh93010072,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/names/n82010742,http://id.loc.gov/authorities/subjects/sh85018245,,PH037_b170_65666_copy1,open
bv73c9858,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_57216_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,"Gas, Power, Light building. (verso)",open
df735221g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b154_S00101_neg_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055066,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh2005020013,,,,,,,PH037_b154_S00101_neg_copy1 Angelus Studio Photographs,open
df738s156,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b202_45427,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118925,http://id.loc.gov/authorities/subjects/sh85116924,http://id.loc.gov/authorities/subjects/sh85033740,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b202_45427,open
df720m443,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b120_SH00572,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85039802,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85114250,,,,PHO37_b120_SH00572 Angelus Studio Photographs,open
