id,model,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility
df71g707z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b044_23927,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85058894,http://id.loc.gov/authorities/subjects/sh85128377,,,,,,,"Marshall-Wells Hardware Co. old building at 4th and Pine, Portland. Horse-drawn wagons at loading dock.",open
df735181q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b153_T00052_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85078084,,,,PH037_b153_T00052_neg Angelus Studio Photographs,open
jm215614k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_S01097_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b218_S01097_print_copy1 (recto),open
df71gb47j,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b057_H00410,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/names/no97021243,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85048481,http://id.loc.gov/authorities/subjects/sh85017769,,,,PH037_b057_H00410 Angelus Studio Photographs,open
ws85b612r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_F00002_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85048879,,,,,,,PH037_b236_F00002_print (recto),open
df737958x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b169_65236_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062480,http://id.loc.gov/authorities/subjects/sh91003988,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,PH037_b169_65236_copy2,open
bv73c8959,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_Z00104_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85033547,,,,,,,,PH037_b221_Z00104_print (verso),open
gb19fh146,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00099_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85044535,http://id.loc.gov/authorities/subjects/sh85127595,,,,,,,PH037_b228_00099_print,open
ws859p35s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_CE00066_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh93005636,http://id.loc.gov/authorities/subjects/sh85128297,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85122148,http://id.loc.gov/authorities/subjects/sh85021799,http://id.loc.gov/authorities/subjects/sh85021756,http://id.loc.gov/authorities/subjects/sh85022579,,,PH037_b231_CE00066_print (verso),open
jm215b907,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00163_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh88006125,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,PH037_b219_T00163_print (recto),open
ws859j588,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_Z00070_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111945,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85096464,,,,,,Crowds at the beach (copy 2) (recto),open
df72cm679,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b134_S01208,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028742,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh96009624,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85143095,,,,PH037_b134_S01208 Angelus Studio Photographs,open
ws85b799t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_013r_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85027443,http://id.loc.gov/authorities/subjects/sh85014310,http://id.loc.gov/authorities/subjects/sh85014300,,,,,,,PH037_b238_013r (verso),open
jm214s113,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_AM00081_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85145303,,,,,,,PH037_b217_AM00081_print (verso),open
ws859h48t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_58900_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b224_58900 (recto),open
df738q77s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_85411_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/names/n90649934,http://id.loc.gov/authorities/subjects/sh85096476,,,,,"SP&S RY promotional material. A scene at Cannon Beach, OR.",open
k3569885n,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_32027_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85146366,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,,PH037_b220_32027_print (verso),open
df71g8805,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b051_F00025,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh2008020108,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85048866,http://id.loc.gov/authorities/subjects/sh85048686,,,,,PH037_b051_F00025 Angelus Studio Photographs,open
df720k35x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b093_S00396,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85028742,,,,,PH037_b093_S00396 Angelus Studio Photographs,open
df720k676,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b116_TR00047,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137261,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh2002004206,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85027291,http://id.loc.gov/authorities/subjects/sh85062154,http://id.loc.gov/authorities/subjects/sh85039613,,PHO37_b116_TR00047 Angelus Studio Photographs,open
ws859w59m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00435_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh89000810,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85148144,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85111063,PH037_b233_Z00435_print (verso),open
ws859p04s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_Z00140_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,Mt. Hood. (recto),open
ws85bb62s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_105r,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85043995,http://id.loc.gov/authorities/subjects/sh85106831,http://id.loc.gov/authorities/subjects/sh85052076,,,,,,,PH037_b239_105r (recto),open
df72cj50q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b121_Z01385,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85121561,http://id.loc.gov/authorities/subjects/sh85144721,http://id.loc.gov/authorities/subjects/sh85034333,,,PH037_b121_Z01385 Angelus Studio Photographs,open
df7351129,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b153_T00132,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078084,,,,,,PH037_b153_T00132 Angelus Studio Photographs,open
df72cm74q,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b134_S01259,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050425,http://id.loc.gov/authorities/subjects/sh85016887,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,PH037_b134_S01259 Angelus Studio Photographs,open
gb19fj16z,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_W00176_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85098119,http://id.loc.gov/authorities/subjects/sh2008001936,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85049663,http://id.loc.gov/authorities/subjects/sh85097741,,,,,"Folk dances at Peninsula Park, Aug 10, 1913, directed by Robert Krohn. Parade of decorated doll buggies. (verso)",open
df737c105,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_84668,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85001258,http://id.loc.gov/authorities/subjects/sh2008116622,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,PH037_b162_84668,open
df737695f,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b165_82633,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85051727,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85133743,,,,,,,PH037_b165_82633,open
ws85b487d,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_04441_postcard,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85101264,,,,,,"Aerial view, downtown Portland bridges and waterfront. (recto)",open
df720033v,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b083_S00055,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh86001866,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85149248,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh2005004897,http://id.loc.gov/authorities/subjects/sh88001242,,,PH037_b083_S00055 Angelus Studio Photographs,open
df738c09k,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b183_71580,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145303,http://id.loc.gov/authorities/subjects/sh85090355,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,PH037_b183_71580,open
jm215659x,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_05780_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,Hog Canyon Bridge -Rowena Heights (recto),open
n870zv95g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_CE00051_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85021756,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85100482,http://id.loc.gov/authorities/subjects/sh85038796,,,,,,PH037_b226_CE00051_print (recto),open
df71fq30g,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b008_AM00019,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85033238,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,PH037_b008_AM00019 Angelus Studio Photographs,open
kp78h4031,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_72909_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh97004247,,,,,,,Rose City Park Community Church (verso),open
kp78gn68s,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b199_48865,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85006483,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85039065,http://id.loc.gov/authorities/subjects/sh85114555,http://id.loc.gov/authorities/subjects/sh85046782,,,,,PH037_b199_48865,open
jm215636m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_05608_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,Pacific Highway -Overgrade crossing Southern Pacific Railroad. (verso),open
ws859m742,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00640_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh91002236,http://id.loc.gov/authorities/subjects/sh85139803,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,PH037_b225_00640  (recto),open
df71zt174,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b063_LS00044,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85002415,http://id.loc.gov/authorities/subjects/sh85038908,http://id.loc.gov/authorities/subjects/sh85005169,http://id.loc.gov/authorities/subjects/sh85131235,,,,,PH037_b063_LS00044 Angelus Studio Photographs,open
jm215663h,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_05815_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85079362,http://id.loc.gov/authorities/subjects/sh85132300,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,"Oil Sand Control, east of Arlington  (verso)",open
df72cq88p,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b140_MF00466,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85133436,http://id.loc.gov/authorities/subjects/sh85133270,http://id.loc.gov/authorities/subjects/sh85133271,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85133438,,,,,PH037_b140_MF00466 Angelus Studio Photographs,open
ws859q80t,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00353_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110916,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85136778,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85137076,,,,PH037_b231_Z00353_print (verso),open
ws85b836r,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_030r_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055692,http://id.loc.gov/authorities/subjects/sh85106206,http://id.loc.gov/authorities/subjects/sh85085614,http://id.loc.gov/authorities/subjects/sh85055733,,,,,,PH037_b238_030r (verso),open
df737934b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b169_71335,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85004698,http://id.loc.gov/authorities/subjects/sh85020382,http://id.loc.gov/authorities/subjects/sh85047861,,,,,,,PH037_b169_71335,open
df737b77b,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_80343,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2002006395,http://id.loc.gov/authorities/subjects/sh85023418,,,,,,,,PH037_b162_80343,open
df738f35m,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b192_B00202,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85128615,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85010172,,,,,,PH037_b192_B00202,open
ws859j855,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_Z00083_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121668,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85039802,http://id.loc.gov/authorities/subjects/sh85017740,,,,,,Large ship in dry dock  (verso),open
gb19fh22w,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00110_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028763,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85038905,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85017769,,,,,PH037_b228_00110_print,open
df7377224,Image,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b165_84581,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85105476,http://id.loc.gov/authorities/subjects/sh2005006912,,,,,,"Postal Building, Portland, OR.",open
